instance,solver,score,time_sec,feasible,gap,extras
dense_deceptive_s4003_i3,bnb,112.31549345380706,1.0000182919902727,True,,{'nodes': 67038}
dense_deceptive_s4004_i4,greedy,104.96615729299167,0.0002869580057449639,True,,"{'selected': [4, 5, 7, 10, 11, 13, 14, 17, 18]}"
dense_deceptive_s4004_i4,local_search,134.44247485582542,0.007158541993703693,True,,
dense_deceptive_s4004_i4,cpsat,134.44247485582542,0.018495249969419092,True,0.0,{'status': 4}
dense_deceptive_s4004_i4,mip_highs,134.44247485582542,0.06405470898607746,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
dense_deceptive_s4004_i4,dimod_sa,-inf,17.144098457996733,False,,
dense_deceptive_s4004_i4,bnb,106.78528575700736,1.0000132500426844,True,,{'nodes': 66585}
dense_deceptive_s4005_i5,greedy,85.49079394998168,0.0002972499933093786,True,,"{'selected': [0, 1, 2, 4, 6, 7, 9, 13, 17, 18]}"
dense_deceptive_s4005_i5,local_search,95.10310792551003,0.0060682499897666276,True,,
dense_deceptive_s4005_i5,cpsat,95.10310792551003,0.03479012503521517,True,7.634598802042092e-06,{'status': 4}
dense_deceptive_s4005_i5,mip_highs,95.10310792551003,0.3010585840092972,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
dense_deceptive_s4005_i5,dimod_sa,-inf,17.33308070898056,False,,
dense_deceptive_s4005_i5,bnb,89.4978586917571,1.0000077920267358,True,,{'nodes': 74977}
dense_deceptive_s4006_i6,greedy,164.43842710867926,0.0002906250301748514,True,,"{'selected': [2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 19]}"
dense_deceptive_s4006_i6,local_search,161.7713599802734,0.005805207998491824,True,,
dense_deceptive_s4006_i6,cpsat,165.14903259504473,0.015980124997440726,True,2.0665499107508367e-06,{'status': 4}
dense_deceptive_s4006_i6,mip_highs,165.14903259504473,0.052121832966804504,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
dense_deceptive_s4006_i6,dimod_sa,-inf,17.414686082978733,False,,
dense_deceptive_s4006_i6,bnb,164.43842710867926,1.0000145829981193,True,,{'nodes': 61201}
dense_deceptive_s4007_i7,greedy,85.91329885597798,0.0002875420032069087,True,,"{'selected': [0, 2, 4, 5, 10, 11, 12, 13, 14, 17, 18]}"
dense_deceptive_s4007_i7,local_search,123.46292742139592,0.004666334018111229,True,,
dense_deceptive_s4007_i7,cpsat,123.46292742139592,0.020257625030353665,True,0.0,{'status': 4}
dense_deceptive_s4007_i7,mip_highs,123.46292742139592,0.06667725002625957,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
dense_deceptive_s4007_i7,dimod_sa,-inf,17.297420583025087,False,,
dense_deceptive_s4007_i7,bnb,110.73258777201731,1.0000175000168383,True,,{'nodes': 66369}
dense_deceptive_s4008_i8,greedy,88.82864714229328,0.0002566669718362391,True,,"{'selected': [5, 6, 7, 8, 9, 10, 14, 16, 18]}"
dense_deceptive_s4008_i8,local_search,94.34559583539044,0.005728500022087246,True,,
dense_deceptive_s4008_i8,cpsat,94.34559583539044,0.047351290995720774,True,0.0,{'status': 4}
dense_deceptive_s4008_i8,mip_highs,94.34559583539044,0.31714208400808275,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
dense_deceptive_s4008_i8,dimod_sa,-inf,17.423365959024522,False,,
dense_deceptive_s4008_i8,bnb,94.34559583539044,1.0000154580338858,True,,{'nodes': 74450}
dense_deceptive_s4009_i9,greedy,117.82387960539766,0.00028974999440833926,True,,"{'selected': [3, 4, 5, 6, 7, 8, 11, 12, 13, 18]}"
dense_deceptive_s4009_i9,local_search,129.14637186165098,0.006241374998353422,True,,
dense_deceptive_s4009_i9,cpsat,142.21654908209334,0.0147557919844985,True,4.754570937848257e-06,{'status': 4}
dense_deceptive_s4009_i9,mip_highs,142.21654908209334,0.06223433301784098,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
dense_deceptive_s4009_i9,dimod_sa,-inf,17.641169999958947,False,,
dense_deceptive_s4009_i9,bnb,131.21076980861164,1.000012542004697,True,,{'nodes': 71636}
qubo_random_s5000_i0,greedy,18.909639557418803,0.000196165987290442,True,,"{'selected': [4, 6, 10, 11, 13, 14, 15, 16, 18, 19]}"
qubo_random_s5000_i0,local_search,19.810733016233044,0.0108295829850249,True,,
qubo_random_s5000_i0,cpsat,19.871692074327754,0.010615083039738238,True,1.1185462586382755e-05,{'status': 4}
qubo_random_s5000_i0,mip_highs,19.871692074327754,0.02490683301584795,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5000_i0,dimod_sa,0.0,17.508207625010982,True,,
qubo_random_s5000_i0,bnb,19.871692074327754,0.17195508402073756,True,,{'nodes': 8761}
qubo_random_s5001_i1,greedy,10.278532415830952,0.00016341701848432422,True,,"{'selected': [2, 3, 6, 7, 12, 13, 14, 15, 19]}"
qubo_random_s5001_i1,local_search,8.964137945219845,0.013306375010870397,True,,
qubo_random_s5001_i1,cpsat,10.606835274336799,0.027650750009343028,True,7.763603390387175e-06,{'status': 4}
qubo_random_s5001_i1,mip_highs,10.606835274336799,0.08485358400503173,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5001_i1,dimod_sa,0.0,17.242174875049386,True,,
qubo_random_s5001_i1,bnb,10.606835274336799,0.539974124985747,True,,{'nodes': 31251}
qubo_random_s5002_i2,greedy,15.576085744463901,0.00019287498435005546,True,,"{'selected': [1, 5, 6, 7, 9, 11, 15, 17, 18, 19]}"
qubo_random_s5002_i2,local_search,15.576085744463901,0.013768917007837445,True,,
qubo_random_s5002_i2,cpsat,15.576085744463901,0.010293791012372822,True,4.7214384633065265e-06,{'status': 4}
qubo_random_s5002_i2,mip_highs,15.576085744463901,0.0858259160304442,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5002_i2,dimod_sa,0.0,17.403627833991777,True,,
qubo_random_s5002_i2,bnb,15.576085744463901,0.45794954197481275,True,,{'nodes': 29165}
qubo_random_s5003_i3,greedy,19.347839492655922,0.00022283400176092982,True,,"{'selected': [1, 2, 3, 4, 5, 9, 11, 13, 14, 15, 16, 19]}"
qubo_random_s5003_i3,local_search,17.432890790815232,0.009140332986135036,True,,
qubo_random_s5003_i3,cpsat,19.57178946043645,0.014182874991092831,True,6.8787855980190216e-06,{'status': 4}
qubo_random_s5003_i3,mip_highs,19.57178946043645,0.04548875003820285,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5003_i3,dimod_sa,0.0,17.776915959024336,True,,
qubo_random_s5003_i3,bnb,19.57178946043645,0.5821345410076901,True,,{'nodes': 33575}
qubo_random_s5004_i4,greedy,8.244091630981995,0.0002002499531954527,True,,"{'selected': [0, 2, 4, 7, 8, 10, 12, 13, 16, 19]}"
qubo_random_s5004_i4,local_search,9.342158781207296,0.013617167016491294,True,,
qubo_random_s5004_i4,cpsat,9.350895156226361,0.05005249998066574,True,0.0,{'status': 4}
qubo_random_s5004_i4,mip_highs,9.350895156226361,0.21804066700860858,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5004_i4,dimod_sa,0.0,17.542239999980666,True,,
qubo_random_s5004_i4,bnb,9.350895156226361,1.0000095830182545,True,,{'nodes': 60180}
qubo_random_s5005_i5,greedy,12.702480667767396,0.00015708402497693896,True,,"{'selected': [0, 3, 6, 8, 11, 14, 15, 18]}"
qubo_random_s5005_i5,local_search,13.551764038698977,0.013935874972958118,True,,
qubo_random_s5005_i5,cpsat,14.145508318656548,0.019590084033552557,True,1.515120133177561e-05,{'status': 4}
qubo_random_s5005_i5,mip_highs,14.145508318656548,0.11294079199433327,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5005_i5,dimod_sa,0.0,17.325970624980982,True,,
qubo_random_s5005_i5,bnb,14.145508318656548,1.0000178330228664,True,,{'nodes': 62491}
qubo_random_s5006_i6,greedy,24.46279141020157,0.0002709999680519104,True,,"{'selected': [1, 4, 5, 6, 7, 9, 10, 13, 14, 15, 16, 17, 18, 19]}"
qubo_random_s5006_i6,local_search,24.46279141020157,0.00886599998921156,True,,
qubo_random_s5006_i6,cpsat,24.46279141020157,0.0075609160121530294,True,0.0,{'status': 4}
qubo_random_s5006_i6,mip_highs,24.46279141020157,0.02247829199768603,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5006_i6,dimod_sa,0.0,17.496046375017613,True,,
qubo_random_s5006_i6,bnb,24.46279141020157,0.3912575839785859,True,,{'nodes': 23765}
qubo_random_s5007_i7,greedy,17.341496154783915,0.0002221250324510038,True,,"{'selected': [0, 1, 2, 3, 8, 10, 12, 14, 16, 17, 19]}"
qubo_random_s5007_i7,local_search,15.803169745339364,0.013540541986003518,True,,
qubo_random_s5007_i7,cpsat,17.903744741123027,0.01855933398474008,True,0.0,{'status': 4}
qubo_random_s5007_i7,mip_highs,17.903744741123027,0.10031058400636539,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5007_i7,dimod_sa,0.0,17.22810629196465,True,,
qubo_random_s5007_i7,bnb,17.903744741123027,0.7774172499775887,True,,{'nodes': 44429}
qubo_random_s5008_i8,greedy,17.580239859945536,0.00022554199676960707,True,,"{'selected': [2, 3, 4, 5, 6, 7, 10, 11, 13, 16, 17, 19]}"
qubo_random_s5008_i8,local_search,17.580239859945536,0.01220562495291233,True,,
qubo_random_s5008_i8,cpsat,17.580239859945536,0.014225583989173174,True,9.639172446895827e-07,{'status': 4}
qubo_random_s5008_i8,mip_highs,17.580239859945536,0.04873833304736763,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5008_i8,dimod_sa,0.0,17.251816749980208,True,,
qubo_random_s5008_i8,bnb,17.580239859945536,0.23894212499726564,True,,{'nodes': 12889}
qubo_random_s5009_i9,greedy,9.316943208448723,0.00018470798386260867,True,,"{'selected': [0, 2, 3, 6, 7, 9, 10, 12, 13, 18]}"
qubo_random_s5009_i9,local_search,18.905591610626274,0.013317000004462898,True,,
qubo_random_s5009_i9,cpsat,18.905591610626274,0.013349458982702345,True,5.513678928537047e-06,{'status': 4}
qubo_random_s5009_i9,mip_highs,18.905591610626274,0.05376312497537583,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_random_s5009_i9,dimod_sa,0.0,17.224310207995586,True,,
qubo_random_s5009_i9,bnb,18.905591610626274,0.6383176249801181,True,,{'nodes': 36351}
qubo_planted_s6000_i0,greedy,193.66190142487804,0.0002745829988270998,True,,"{'selected': [1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19]}"
qubo_planted_s6000_i0,local_search,193.66190142487804,0.017691624991130084,True,,
qubo_planted_s6000_i0,cpsat,193.66190142487804,0.011217457999009639,True,0.0,{'status': 4}
qubo_planted_s6000_i0,mip_highs,193.66190142487804,0.014606250042561442,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6000_i0,dimod_sa,0.0,17.462399041978642,True,,
qubo_planted_s6000_i0,bnb,193.66190142487804,0.04525158298201859,True,,{'nodes': 1853}
qubo_planted_s6001_i1,greedy,231.3494146878585,0.00028437498258426785,True,,"{'selected': [0, 3, 5, 6, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19]}"
qubo_planted_s6001_i1,local_search,231.3494146878585,0.0163705829763785,True,,
qubo_planted_s6001_i1,cpsat,231.3494146878585,0.011033749964553863,True,0.0,{'status': 4}
qubo_planted_s6001_i1,mip_highs,231.3494146878585,0.014762875041924417,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6001_i1,dimod_sa,0.0,17.38035824999679,True,,
qubo_planted_s6001_i1,bnb,231.3494146878585,0.01967820798745379,True,,{'nodes': 907}
qubo_planted_s6002_i2,greedy,101.24160293471805,0.00017687503714114428,True,,"{'selected': [3, 4, 6, 7, 10, 13, 15, 16, 18]}"
qubo_planted_s6002_i2,local_search,101.24160293471805,0.030518666026182473,True,,
qubo_planted_s6002_i2,cpsat,101.24160293471805,0.018667624972295016,True,1.0849602730900187e-05,{'status': 4}
qubo_planted_s6002_i2,mip_highs,101.24160293471805,0.06268666702089831,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6002_i2,dimod_sa,0.0,17.512830749968998,True,,
qubo_planted_s6002_i2,bnb,101.24160293471805,0.3160209999768995,True,,{'nodes': 13263}
qubo_planted_s6003_i3,greedy,123.0197540230991,0.00021220900816842914,True,,"{'selected': [0, 1, 2, 4, 5, 6, 11, 12, 13, 17]}"
qubo_planted_s6003_i3,local_search,123.0197540230991,0.025248374964576215,True,,
qubo_planted_s6003_i3,cpsat,123.0197540230991,0.011829916969873011,True,9.024254694622869e-07,{'status': 4}
qubo_planted_s6003_i3,mip_highs,123.0197540230991,0.014551958010997623,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6003_i3,dimod_sa,0.0,17.23804929095786,True,,
qubo_planted_s6003_i3,bnb,123.0197540230991,0.5350605830317363,True,,{'nodes': 23753}
qubo_planted_s6004_i4,greedy,263.61034943621576,0.00031970901181921363,True,,"{'selected': [0, 1, 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 17, 18, 19]}"
qubo_planted_s6004_i4,local_search,263.61034943621576,0.01496779202716425,True,,
qubo_planted_s6004_i4,cpsat,263.61034943621576,0.011429167003370821,True,0.0,{'status': 4}
qubo_planted_s6004_i4,mip_highs,263.61034943621576,0.014355874969623983,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6004_i4,dimod_sa,0.0,17.584617458982393,True,,
qubo_planted_s6004_i4,bnb,263.61034943621576,0.04340679099550471,True,,{'nodes': 1813}
qubo_planted_s6005_i5,greedy,151.02384034481645,0.0002317500184290111,True,,"{'selected': [1, 2, 3, 6, 7, 9, 11, 12, 14, 16, 19]}"
qubo_planted_s6005_i5,local_search,151.02384034481645,0.023777084017638117,True,,
qubo_planted_s6005_i5,cpsat,151.02384034481645,0.011351042019668967,True,0.0,{'status': 4}
qubo_planted_s6005_i5,mip_highs,151.02384034481645,0.014731667004525661,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6005_i5,dimod_sa,0.0,17.464044332969934,True,,
qubo_planted_s6005_i5,bnb,151.02384034481645,0.13758779101772234,True,,{'nodes': 5785}
qubo_planted_s6006_i6,greedy,111.68353183609968,0.00022729201009497046,True,,"{'selected': [2, 6, 7, 9, 10, 14, 16, 17, 18, 19]}"
qubo_planted_s6006_i6,local_search,111.68353183609968,0.025564500014297664,True,,
qubo_planted_s6006_i6,cpsat,111.68353183609968,0.012426125002093613,True,0.0,{'status': 4}
qubo_planted_s6006_i6,mip_highs,111.68353183609968,0.015549333009403199,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6006_i6,dimod_sa,0.0,17.442950291966554,True,,
qubo_planted_s6006_i6,bnb,111.68353183609968,0.3083507089759223,True,,{'nodes': 12257}
qubo_planted_s6007_i7,greedy,121.76388657711247,0.00022616697242483497,True,,"{'selected': [0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 14]}"
qubo_planted_s6007_i7,local_search,121.76388657711247,0.023788792022969574,True,,
qubo_planted_s6007_i7,cpsat,121.76388657711247,0.01141462498344481,True,0.0,{'status': 4}
qubo_planted_s6007_i7,mip_highs,121.76388657711247,0.035016249981708825,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6007_i7,dimod_sa,0.0,17.51596808299655,True,,
qubo_planted_s6007_i7,bnb,121.76388657711247,0.2670958749949932,True,,{'nodes': 13169}
qubo_planted_s6008_i8,greedy,190.44971274282122,0.00027241703355684876,True,,"{'selected': [1, 2, 3, 5, 8, 10, 11, 12, 13, 14, 15, 18, 19]}"
qubo_planted_s6008_i8,local_search,190.44971274282122,0.018157250015065074,True,,
qubo_planted_s6008_i8,cpsat,190.44971274282122,0.011928749969229102,True,0.0,{'status': 4}
qubo_planted_s6008_i8,mip_highs,190.44971274282122,0.015029917005449533,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6008_i8,dimod_sa,0.0,17.455733917013276,True,,
qubo_planted_s6008_i8,bnb,190.44971274282122,0.051349707995541394,True,,{'nodes': 2043}
qubo_planted_s6009_i9,greedy,170.23493919517438,0.00023016700288280845,True,,"{'selected': [1, 4, 5, 8, 10, 11, 13, 14, 16, 18, 19]}"
qubo_planted_s6009_i9,local_search,170.23493919517438,0.022924875025637448,True,,
qubo_planted_s6009_i9,cpsat,170.23493919517438,0.011379458999726921,True,6.967899338405914e-06,{'status': 4}
qubo_planted_s6009_i9,mip_highs,170.23493919517438,0.0147948749945499,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_planted_s6009_i9,dimod_sa,0.0,17.211771374975797,True,,
qubo_planted_s6009_i9,bnb,170.23493919517438,0.0650060839834623,True,,{'nodes': 2545}
qubo_maxcut_s7000_i0,greedy,30.543579389541442,0.00013749999925494194,True,,"{'selected': [0, 1, 2, 4, 8, 10, 15]}"
qubo_maxcut_s7000_i0,local_search,30.543579389541417,0.008613125013653189,True,,
qubo_maxcut_s7000_i0,cpsat,31.039696961691607,0.017291958967689425,True,0.0,{'status': 4}
qubo_maxcut_s7000_i0,mip_highs,31.03969696169159,0.12276529200607911,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7000_i0,dimod_sa,0.0,17.318278999999166,True,,
qubo_maxcut_s7000_i0,bnb,31.03969696169159,1.0000162500073202,True,,{'nodes': 80594}
qubo_maxcut_s7001_i1,greedy,25.08709572782918,0.0001710839569568634,True,,"{'selected': [0, 1, 2, 5, 7, 8, 9, 14, 18]}"
qubo_maxcut_s7001_i1,local_search,25.087095727829162,0.009427624987438321,True,,
qubo_maxcut_s7001_i1,cpsat,26.086309731178346,0.028350582986604422,True,0.0,{'status': 4}
qubo_maxcut_s7001_i1,mip_highs,26.086309731178357,0.08588883397169411,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7001_i1,dimod_sa,0.0,17.692812416004017,True,,
qubo_maxcut_s7001_i1,bnb,26.086309731178357,1.0000228330027312,True,,{'nodes': 81561}
qubo_maxcut_s7002_i2,greedy,30.43819151548902,0.00022433302365243435,True,,"{'selected': [0, 1, 2, 4, 5, 11, 12, 13, 14, 17, 18]}"
qubo_maxcut_s7002_i2,local_search,32.019151708128334,0.01391487498767674,True,,
qubo_maxcut_s7002_i2,cpsat,32.019151708128334,0.015894750016741455,True,0.0,{'status': 4}
qubo_maxcut_s7002_i2,mip_highs,32.019151708128334,0.11825641704490408,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7002_i2,dimod_sa,0.0,17.221432792022824,True,,
qubo_maxcut_s7002_i2,bnb,31.108292120179783,1.0000157909817062,True,,{'nodes': 92331}
qubo_maxcut_s7003_i3,greedy,35.07451424329846,0.0002252499689348042,True,,"{'selected': [0, 3, 4, 6, 7, 10, 12, 14, 15, 16, 18]}"
qubo_maxcut_s7003_i3,local_search,35.074514243298445,0.013638832955621183,True,,
qubo_maxcut_s7003_i3,cpsat,35.074514243298445,0.029022749979048967,True,0.0,{'status': 4}
qubo_maxcut_s7003_i3,mip_highs,35.074514243298445,0.20336845802376047,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7003_i3,dimod_sa,0.0,17.242558791011106,True,,
qubo_maxcut_s7003_i3,bnb,33.95691304302767,1.0000182499643415,True,,{'nodes': 90482}
qubo_maxcut_s7004_i4,greedy,28.229227717808588,0.00016595900524407625,True,,"{'selected': [0, 7, 11, 13, 14, 15, 16, 17, 18]}"
qubo_maxcut_s7004_i4,local_search,28.2292277178086,0.01006754202535376,True,,
qubo_maxcut_s7004_i4,cpsat,29.501002210945117,0.06624266598373652,True,2.0675529246005908e-05,{'status': 4}
qubo_maxcut_s7004_i4,mip_highs,29.501002210945128,0.15169854095438495,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7004_i4,dimod_sa,0.0,17.85890324995853,True,,
qubo_maxcut_s7004_i4,bnb,28.913014500635025,1.0000206669792533,True,,{'nodes': 89215}
qubo_maxcut_s7005_i5,greedy,36.40307110032087,0.0001736659905873239,True,,"{'selected': [3, 5, 6, 7, 10, 12, 16, 17, 19]}"
qubo_maxcut_s7005_i5,local_search,36.403071100320886,0.012823583034332842,True,,
qubo_maxcut_s7005_i5,cpsat,36.77224819955958,0.07734820799669251,True,4.8537995311903614e-06,{'status': 4}
qubo_maxcut_s7005_i5,mip_highs,36.77224819955958,0.31371504097478464,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7005_i5,dimod_sa,0.0,17.58739316597348,True,,
qubo_maxcut_s7005_i5,bnb,36.74518367445934,1.000020208011847,True,,{'nodes': 93514}
qubo_maxcut_s7006_i6,greedy,25.30988067792122,0.00017429102445021272,True,,"{'selected': [0, 1, 2, 7, 8, 10, 11, 14, 16]}"
qubo_maxcut_s7006_i6,local_search,25.309880677921235,0.00911350001115352,True,,
qubo_maxcut_s7006_i6,cpsat,26.32265215069557,0.026179916982073337,True,4.398472157163269e-06,{'status': 4}
qubo_maxcut_s7006_i6,mip_highs,26.32265215069557,0.1416573750320822,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7006_i6,dimod_sa,0.0,17.20971066702623,True,,
qubo_maxcut_s7006_i6,bnb,25.645556193919496,1.0000088340020739,True,,{'nodes': 99350}
qubo_maxcut_s7007_i7,greedy,31.075939843059736,0.00016970804426819086,True,,"{'selected': [4, 5, 7, 8, 9, 10, 11, 17, 18]}"
qubo_maxcut_s7007_i7,local_search,31.07593984305973,0.010905833973083645,True,,
qubo_maxcut_s7007_i7,cpsat,31.075939843059736,0.059627459035255015,True,1.9380116587086604e-05,{'status': 4}
qubo_maxcut_s7007_i7,mip_highs,31.075939843059736,0.21884704200783744,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7007_i7,dimod_sa,0.0,17.339872291951906,True,,
qubo_maxcut_s7007_i7,bnb,30.584233739264704,1.0000107500236481,True,,{'nodes': 93766}
qubo_maxcut_s7008_i8,greedy,28.199982344665482,0.00019483402138575912,True,,"{'selected': [0, 1, 2, 4, 8, 13, 14, 16, 17, 19]}"
qubo_maxcut_s7008_i8,local_search,28.19998234466551,0.010985583008732647,True,,
qubo_maxcut_s7008_i8,cpsat,29.63008617377795,0.018927416997030377,True,0.0,{'status': 4}
qubo_maxcut_s7008_i8,mip_highs,29.630086173777947,0.15279000002192333,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7008_i8,dimod_sa,0.0,17.340727208007593,True,,
qubo_maxcut_s7008_i8,bnb,29.630086173777947,1.0000152920256369,True,,{'nodes': 82219}
qubo_maxcut_s7009_i9,greedy,32.374472346352626,0.00016150000737980008,True,,"{'selected': [0, 4, 5, 6, 9, 11, 13, 19]}"
qubo_maxcut_s7009_i9,local_search,32.374472346352626,0.009576916985679418,True,,
qubo_maxcut_s7009_i9,cpsat,34.317497503533446,0.01881650002906099,True,6.0639745669277545e-06,{'status': 4}
qubo_maxcut_s7009_i9,mip_highs,34.317497503533424,0.1206306250533089,True,,"{'pulp_status': 'Optimal', 'status_code': 1, 'solver': 'highs'}"
qubo_maxcut_s7009_i9,dimod_sa,0.0,17.299361999961548,True,,
qubo_maxcut_s7009_i9,bnb,34.317497503533424,1.0000193339656107,True,,{'nodes': 80661}
